# data = data_ch1.tab
# channel = 1
# sample_rate = 11025
# classifier = SVM
FILE	BGNOISE	FM	HFM	SV	start: 2012-09-24 15:17:13	Duration	
T0000173_ch1	3	0	1	0	2012-09-24 14:57:34	0.6	
T0000174_ch1	2	2	0	0	2012-09-24 14:57:59	0.6	
T0000175_ch1	6	1	0	0	2012-09-24 14:58:03	0.6	
T0000176_ch1	4	0	1	0	2012-09-24 14:58:04	0.9	
T0000177_ch1	8	1	0	1	2012-09-24 14:58:05	1.4	
T0000178_ch1	1	1	0	0	2012-09-24 14:58:06	0.6	
T0000179_ch1	6	1	0	1	2012-09-24 14:58:07	1.1	
T0000180_ch1	1	0	1	0	2012-09-24 14:58:09	0.6	
T0000181_ch1	4	0	0	0	2012-09-24 14:58:29	0.6	
T0000182_ch1	6	0	0	0	2012-09-24 14:58:33	0.6	
T0000183_ch1	0	0	0	1	2012-09-24 14:58:36	0.6	
T0000184_ch1	2	1	0	1	2012-09-24 14:58:43	0.6	
T0000185_ch1	2	1	0	0	2012-09-24 14:58:59	0.6	
T0000186_ch1	4	0	0	1	2012-09-24 14:59:04	0.6	
T0000187_ch1	1	1	0	0	2012-09-24 14:59:15	0.6	
T0000188_ch1	6	2	0	0	2012-09-24 14:59:24	0.8	
T0000189_ch1	4	4	0	0	2012-09-24 14:59:31	0.6	
T0000190_ch1	4	3	0	0	2012-09-24 14:59:31	1.1	
T0000191_ch1	4	0	0	0	2012-09-24 14:59:37	0.6	
T0000192_ch1	4	5	0	0	2012-09-24 14:59:44	1.0	
T0000193_ch1	2	0	1	1	2012-09-24 14:59:46	0.6	
T0000194_ch1	3	4	0	0	2012-09-24 14:59:56	0.8	
T0000195_ch1	5	2	0	0	2012-09-24 14:59:59	0.6	
T0000196_ch1	3	0	1	0	2012-09-24 15:00:01	0.6	
T0000197_ch1	2	4	0	0	2012-09-24 15:00:05	0.7	
T0000198_ch1	1	0	0	1	2012-09-24 15:00:06	1.0	
T0000199_ch1	2	0	1	0	2012-09-24 15:00:09	0.6	
T0000200_ch1	5	3	0	0	2012-09-24 15:00:10	1.1	
T0000201_ch1	3	0	0	0	2012-09-24 15:00:12	0.6	
T0000202_ch1	4	1	0	0	2012-09-24 15:00:14	0.6	
T0000203_ch1	2	1	0	0	2012-09-24 15:00:31	0.6	
T0000204_ch1	1	4	0	0	2012-09-24 15:00:35	1.0	
T0000205_ch1	4	3	0	0	2012-09-24 15:00:51	0.6	
T0000206_ch1	4	5	0	0	2012-09-24 15:00:53	1.1	
T0000207_ch1	6	0	0	0	2012-09-24 15:00:55	0.8	
T0000208_ch1	1	0	2	0	2012-09-24 15:00:57	0.6	
T0000209_ch1	2	4	2	0	2012-09-24 15:01:06	1.0	
T0000210_ch1	2	0	0	2	2012-09-24 15:01:09	0.6	
T0000211_ch1	4	4	0	1	2012-09-24 15:01:10	1.1	
T0000212_ch1	5	2	0	0	2012-09-24 15:01:14	0.6	
T0000213_ch1	4	2	0	0	2012-09-24 15:01:18	0.6	
T0000214_ch1	5	2	0	0	2012-09-24 15:01:19	0.6	
T0000215_ch1	2	1	0	0	2012-09-24 15:01:24	0.6	
T0000216_ch1	4	2	0	0	2012-09-24 15:01:26	0.6	
T0000217_ch1	8	1	1	0	2012-09-24 15:01:29	1.0	
T0000218_ch1	3	0	1	1	2012-09-24 15:01:30	0.6	
T0000219_ch1	5	2	0	0	2012-09-24 15:01:33	0.7	
T0000220_ch1	5	3	0	0	2012-09-24 15:01:35	0.6	
T0000221_ch1	5	1	0	0	2012-09-24 15:01:36	0.7	
T0000222_ch1	3	1	0	1	2012-09-24 15:01:44	0.6	
T0000223_ch1	5	0	0	0	2012-09-24 15:01:45	0.6	
T0000224_ch1	1	2	1	1	2012-09-24 15:01:47	0.6	
T0000225_ch1	2	3	1	0	2012-09-24 15:01:49	1.2	
T0000226_ch1	4	1	0	0	2012-09-24 15:01:51	0.6	
T0000227_ch1	3	2	0	0	2012-09-24 15:01:52	0.6	
T0000228_ch1	7	2	1	0	2012-09-24 15:01:58	1.1	
T0000229_ch1	6	0	1	0	2012-09-24 15:02:00	0.8	
T0000230_ch1	1	3	0	0	2012-09-24 15:02:03	0.6	
T0000231_ch1	3	3	1	0	2012-09-24 15:02:06	0.6	
T0000232_ch1	4	1	1	0	2012-09-24 15:02:08	0.6	
T0000233_ch1	2	0	1	0	2012-09-24 15:02:09	0.6	
T0000234_ch1	1	0	0	0	2012-09-24 15:02:12	0.6	
T0000235_ch1	5	0	0	0	2012-09-24 15:02:13	0.7	
T0000236_ch1	5	1	0	0	2012-09-24 15:02:21	0.8	
T0000237_ch1	2	6	0	0	2012-09-24 15:02:27	0.6	
T0000238_ch1	4	0	0	0	2012-09-24 15:02:28	0.6	
T0000239_ch1	3	0	0	0	2012-09-24 15:03:00	0.6	
T0000240_ch1	5	2	0	0	2012-09-24 15:03:03	0.7	
T0000241_ch1	2	4	0	0	2012-09-24 15:03:05	0.6	
T0000242_ch1	2	3	0	0	2012-09-24 15:03:07	0.6	
T0000243_ch1	2	5	2	0	2012-09-24 15:03:11	1.0	
T0000244_ch1	3	2	0	0	2012-09-24 15:03:15	0.6	
T0000245_ch1	3	1	0	0	2012-09-24 15:03:16	0.6	
T0000246_ch1	3	1	0	0	2012-09-24 15:03:17	0.6	
T0000247_ch1	7	2	0	0	2012-09-24 15:03:18	1.1	
T0000248_ch1	2	2	1	0	2012-09-24 15:03:26	0.6	
T0000249_ch1	1	4	1	0	2012-09-24 15:03:30	1.4	
T0000250_ch1	7	1	0	0	2012-09-24 15:03:32	0.6	
T0000251_ch1	5	1	0	0	2012-09-24 15:03:34	0.6	
T0000252_ch1	5	1	0	0	2012-09-24 15:03:35	0.6	
T0000253_ch1	2	1	0	0	2012-09-24 15:03:36	0.6	
T0000254_ch1	4	0	0	1	2012-09-24 15:03:38	0.7	
T0000255_ch1	6	0	0	0	2012-09-24 15:03:40	0.6	
T0000256_ch1	3	2	1	0	2012-09-24 15:03:41	0.6	
T0000257_ch1	4	2	1	0	2012-09-24 15:03:47	0.6	
T0000258_ch1	4	0	0	1	2012-09-24 15:03:55	1.1	
T0000259_ch1	1	0	0	0	2012-09-24 15:03:58	0.6	
T0000260_ch1	6	2	0	0	2012-09-24 15:04:03	1.0	
T0000261_ch1	6	0	0	0	2012-09-24 15:04:05	1.2	
T0000262_ch1	8	0	1	2	2012-09-24 15:04:06	1.5	
T0000263_ch1	6	0	0	0	2012-09-24 15:04:08	0.6	
T0000264_ch1	5	0	0	0	2012-09-24 15:04:13	0.6	
T0000265_ch1	8	0	0	0	2012-09-24 15:04:14	0.8	
T0000266_ch1	5	0	0	0	2012-09-24 15:04:16	0.6	
T0000267_ch1	16	0	0	0	2012-09-24 15:04:18	2.2	
T0000268_ch1	2	0	0	0	2012-09-24 15:04:20	1.5	
T0000269_ch1	1	0	0	0	2012-09-24 15:04:26	0.6	
T0000270_ch1	3	0	0	0	2012-09-24 15:04:28	0.6	
T0000271_ch1	1	0	0	3	2012-09-24 15:04:29	0.6	
T0000272_ch1	1	0	0	1	2012-09-24 15:04:35	0.6	
T0000273_ch1	1	1	0	1	2012-09-24 15:04:36	0.6	
T0000274_ch1	0	1	0	0	2012-09-24 15:04:37	0.6	
T0000275_ch1	2	1	0	0	2012-09-24 15:04:39	0.6	
T0000276_ch1	1	0	0	1	2012-09-24 15:04:40	0.6	
T0000277_ch1	17	0	0	0	2012-09-24 15:05:00	2.2	
T0000278_ch1	5	0	0	0	2012-09-24 15:05:04	0.9	
T0000279_ch1	11	0	0	0	2012-09-24 15:05:06	1.3	
T0000280_ch1	3	0	0	2	2012-09-24 15:05:09	0.6	
T0000281_ch1	6	0	0	0	2012-09-24 15:05:30	0.6	
T0000282_ch1	6	1	2	0	2012-09-24 15:05:43	0.9	
T0000283_ch1	6	1	0	0	2012-09-24 15:05:54	0.6	
T0000284_ch1	1	0	0	2	2012-09-24 15:05:57	0.6	
T0000285_ch1	2	0	0	1	2012-09-24 15:05:58	0.6	
T0000286_ch1	11	2	0	1	2012-09-24 15:05:59	1.7	
T0000287_ch1	11	0	0	0	2012-09-24 15:06:01	1.2	
T0000288_ch1	3	0	0	0	2012-09-24 15:06:03	0.6	
T0000289_ch1	2	1	0	1	2012-09-24 15:06:22	0.6	
T0000290_ch1	3	3	0	0	2012-09-24 15:06:24	0.6	
T0000291_ch1	3	1	1	0	2012-09-24 15:06:30	0.6	
T0000292_ch1	4	0	0	0	2012-09-24 15:06:33	0.6	
T0000293_ch1	7	0	0	0	2012-09-24 15:06:43	1.0	
T0000294_ch1	1	0	0	0	2012-09-24 15:06:46	0.6	
T0000295_ch1	5	0	0	0	2012-09-24 15:06:50	0.6	
T0000296_ch1	4	0	0	0	2012-09-24 15:06:51	0.6	
T0000297_ch1	3	0	0	0	2012-09-24 15:06:54	0.6	
T0000298_ch1	1	1	0	2	2012-09-24 15:07:00	0.7	
T0000299_ch1	2	1	1	0	2012-09-24 15:07:03	0.9	
T0000300_ch1	2	0	0	0	2012-09-24 15:07:06	0.6	
T0000301_ch1	3	6	0	0	2012-09-24 15:07:11	1.1	
T0000302_ch1	5	4	0	0	2012-09-24 15:07:13	1.1	
T0000303_ch1	3	3	0	1	2012-09-24 15:07:15	1.0	
T0000304_ch1	5	1	0	0	2012-09-24 15:07:20	0.6	
T0000305_ch1	4	2	3	0	2012-09-24 15:07:21	1.0	
T0000306_ch1	6	1	1	0	2012-09-24 15:07:29	0.7	
T0000307_ch1	3	3	1	0	2012-09-24 15:07:32	1.0	
T0000308_ch1	2	2	0	0	2012-09-24 15:07:33	0.7	
T0000309_ch1	7	0	0	0	2012-09-24 15:07:38	0.6	
T0000310_ch1	4	1	1	0	2012-09-24 15:07:40	0.6	
T0000311_ch1	7	0	0	0	2012-09-24 15:07:42	0.6	
T0000312_ch1	2	0	0	1	2012-09-24 15:07:47	0.6	
T0000313_ch1	6	4	0	0	2012-09-24 15:07:48	1.2	
T0000314_ch1	1	4	1	0	2012-09-24 15:07:50	0.6	
T0000315_ch1	5	4	3	0	2012-09-24 15:07:53	1.5	
T0000316_ch1	4	2	0	0	2012-09-24 15:07:55	0.6	
T0000317_ch1	0	5	0	1	2012-09-24 15:07:56	1.1	
T0000318_ch1	3	0	1	0	2012-09-24 15:07:59	0.6	
T0000319_ch1	6	2	0	0	2012-09-24 15:08:04	0.6	
T0000320_ch1	4	0	1	0	2012-09-24 15:08:05	0.7	
T0000321_ch1	2	0	0	3	2012-09-24 15:08:11	0.6	
T0000322_ch1	5	3	0	0	2012-09-24 15:08:15	1.2	
T0000323_ch1	1	1	0	0	2012-09-24 15:08:24	0.6	
T0000324_ch1	5	0	2	0	2012-09-24 15:08:26	0.6	
T0000325_ch1	4	1	0	0	2012-09-24 15:08:29	0.6	
T0000326_ch1	5	1	0	0	2012-09-24 15:08:32	0.6	
T0000327_ch1	3	2	0	0	2012-09-24 15:08:34	0.6	
T0000328_ch1	10	0	0	0	2012-09-24 15:08:37	0.6	
T0000329_ch1	4	3	1	0	2012-09-24 15:08:38	0.6	
T0000330_ch1	6	3	0	0	2012-09-24 15:08:39	1.0	
T0000331_ch1	2	0	0	2	2012-09-24 15:08:41	0.6	
T0000332_ch1	2	3	0	0	2012-09-24 15:08:42	0.6	
T0000333_ch1	4	1	0	0	2012-09-24 15:08:48	0.6	
T0000334_ch1	1	0	0	0	2012-09-24 15:08:49	0.6	
T0000335_ch1	7	0	1	0	2012-09-24 15:09:03	0.6	
T0000336_ch1	4	1	0	0	2012-09-24 15:09:18	0.6	
T0000337_ch1	2	3	0	0	2012-09-24 15:09:22	0.6	
T0000338_ch1	2	2	0	0	2012-09-24 15:09:24	0.6	
T0000339_ch1	5	1	1	0	2012-09-24 15:09:28	0.6	
T0000340_ch1	3	3	1	0	2012-09-24 15:09:30	0.6	
T0000341_ch1	4	2	0	0	2012-09-24 15:09:32	0.6	
T0000342_ch1	7	0	0	0	2012-09-24 15:09:40	0.8	
T0000343_ch1	5	4	1	0	2012-09-24 15:09:45	0.9	
T0000344_ch1	5	1	0	0	2012-09-24 15:09:49	0.6	
T0000345_ch1	4	1	0	1	2012-09-24 15:09:55	0.6	
T0000346_ch1	3	4	1	0	2012-09-24 15:10:02	1.0	
T0000347_ch1	2	5	0	0	2012-09-24 15:10:07	0.6	
T0000348_ch1	2	1	0	0	2012-09-24 15:10:08	0.6	
T0000349_ch1	3	1	1	0	2012-09-24 15:10:16	0.6	
T0000350_ch1	4	1	0	0	2012-09-24 15:10:17	0.6	
T0000351_ch1	7	2	0	0	2012-09-24 15:10:18	1.1	
T0000352_ch1	5	5	0	1	2012-09-24 15:10:22	1.0	
T0000353_ch1	4	0	0	0	2012-09-24 15:10:26	0.6	
T0000354_ch1	1	2	0	0	2012-09-24 15:10:27	0.6	
T0000355_ch1	2	2	0	1	2012-09-24 15:10:29	0.6	
T0000356_ch1	6	0	0	1	2012-09-24 15:10:36	0.7	
T0000357_ch1	1	0	0	0	2012-09-24 15:10:39	0.6	
T0000358_ch1	8	1	1	0	2012-09-24 15:10:41	1.1	
T0000359_ch1	4	1	0	0	2012-09-24 15:10:43	0.6	
T0000360_ch1	0	1	0	0	2012-09-24 15:10:48	0.6	
T0000361_ch1	2	0	0	0	2012-09-24 15:10:49	0.6	
T0000362_ch1	6	0	0	0	2012-09-24 15:10:50	0.9	
T0000363_ch1	2	0	0	0	2012-09-24 15:10:52	0.6	
T0000364_ch1	3	0	0	0	2012-09-24 15:10:58	0.6	
T0000365_ch1	5	0	0	0	2012-09-24 15:10:59	0.6	
T0000366_ch1	5	1	0	0	2012-09-24 15:11:10	0.6	
T0000367_ch1	5	1	0	0	2012-09-24 15:11:11	0.6	
T0000368_ch1	2	0	0	0	2012-09-24 15:11:15	0.6	
T0000369_ch1	9	0	0	0	2012-09-24 15:11:17	0.6	
T0000370_ch1	9	0	0	0	2012-09-24 15:11:18	0.6	
T0000371_ch1	4	0	0	0	2012-09-24 15:11:21	0.6	
T0000372_ch1	5	0	0	0	2012-09-24 15:11:22	1.1	
T0000373_ch1	6	1	0	0	2012-09-24 15:11:24	1.0	
T0000374_ch1	5	0	0	0	2012-09-24 15:11:25	0.6	
T0000375_ch1	4	0	0	0	2012-09-24 15:11:33	0.8	
T0000376_ch1	5	1	0	0	2012-09-24 15:11:38	0.6	
T0000377_ch1	5	1	1	0	2012-09-24 15:11:45	0.6	
T0000378_ch1	3	5	0	0	2012-09-24 15:11:45	0.9	
T0000379_ch1	9	0	0	0	2012-09-24 15:11:54	0.6	
T0000380_ch1	2	0	1	0	2012-09-24 15:12:11	1.1	
T0000381_ch1	5	0	0	0	2012-09-24 15:12:15	0.6	
T0000382_ch1	4	1	0	0	2012-09-24 15:12:17	0.6	
T0000383_ch1	2	5	1	0	2012-09-24 15:12:20	0.6	
T0000384_ch1	2	1	0	0	2012-09-24 15:12:23	0.7	
T0000385_ch1	3	0	0	0	2012-09-24 15:12:24	0.7	
T0000386_ch1	4	0	0	0	2012-09-24 15:12:30	0.6	
T0000387_ch1	5	0	0	0	2012-09-24 15:12:30	0.6	
T0000388_ch1	7	0	0	0	2012-09-24 15:12:32	1.0	
T0000389_ch1	3	0	0	0	2012-09-24 15:12:36	0.7	
T0000390_ch1	4	0	0	0	2012-09-24 15:12:37	0.6	
T0000391_ch1	5	0	0	0	2012-09-24 15:12:38	1.0	
T0000392_ch1	7	0	0	2	2012-09-24 15:12:44	1.3	
T0000393_ch1	6	0	0	0	2012-09-24 15:12:46	0.6	
T0000394_ch1	8	0	0	0	2012-09-24 15:12:47	0.6	
