# data = data_ch1.tab
# channel = 1
# sample_rate = 11025
# classifier = SVM
FILE	BGNOISE	FM	HFM	SV	start: 2012-09-14 16:27:13	Duration	
T0000130_ch1	6	3	0	1	2012-09-14 16:01:31	1.0	
T0000131_ch1	6	4	0	0	2012-09-14 16:01:32	0.9	
T0000132_ch1	1	3	0	0	2012-09-14 16:01:34	0.6	
T0000133_ch1	5	1	1	0	2012-09-14 16:01:35	0.7	
T0000134_ch1	2	0	1	4	2012-09-14 16:01:39	1.3	
T0000135_ch1	5	3	1	0	2012-09-14 16:01:40	0.8	
T0000136_ch1	6	0	1	0	2012-09-14 16:01:42	0.6	
T0000137_ch1	0	2	0	0	2012-09-14 16:01:43	0.6	
T0000138_ch1	3	1	0	0	2012-09-14 16:01:44	0.6	
T0000139_ch1	1	2	1	0	2012-09-14 16:01:45	0.7	
T0000140_ch1	9	1	3	2	2012-09-14 16:01:49	1.9	
T0000141_ch1	4	2	2	2	2012-09-14 16:01:51	1.3	
T0000142_ch1	10	2	0	0	2012-09-14 16:01:56	0.6	
T0000143_ch1	4	0	1	0	2012-09-14 16:01:59	0.6	
T0000144_ch1	4	3	1	0	2012-09-14 16:02:03	1.2	
T0000145_ch1	1	1	0	0	2012-09-14 16:02:07	0.6	
T0000146_ch1	3	2	0	4	2012-09-14 16:02:08	1.3	
T0000147_ch1	1	1	3	0	2012-09-14 16:02:12	0.6	
T0000148_ch1	3	1	1	0	2012-09-14 16:02:13	0.6	
T0000149_ch1	1	2	0	0	2012-09-14 16:02:13	0.6	
T0000150_ch1	1	1	1	0	2012-09-14 16:02:14	0.6	
T0000151_ch1	3	1	0	1	2012-09-14 16:02:16	1.0	
T0000152_ch1	2	1	0	0	2012-09-14 16:02:19	0.6	
T0000153_ch1	3	2	2	0	2012-09-14 16:02:20	0.9	
T0000154_ch1	6	0	2	2	2012-09-14 16:02:22	1.2	
T0000155_ch1	6	1	2	0	2012-09-14 16:02:24	1.0	
T0000156_ch1	1	2	0	1	2012-09-14 16:02:25	0.7	
T0000157_ch1	4	1	1	3	2012-09-14 16:02:27	1.7	
T0000158_ch1	2	0	1	1	2012-09-14 16:02:31	1.0	
T0000159_ch1	1	2	0	1	2012-09-14 16:02:33	0.6	
T0000160_ch1	5	1	0	0	2012-09-14 16:02:34	0.6	
T0000161_ch1	4	1	4	3	2012-09-14 16:02:34	1.9	
T0000162_ch1	7	3	0	4	2012-09-14 16:02:39	1.6	
T0000163_ch1	3	0	1	2	2012-09-14 16:02:40	1.0	
T0000164_ch1	8	1	0	0	2012-09-14 16:02:42	0.6	
T0000165_ch1	5	3	0	0	2012-09-14 16:02:44	0.7	
T0000166_ch1	3	2	0	4	2012-09-14 16:02:45	1.9	
T0000167_ch1	5	3	1	0	2012-09-14 16:02:49	1.3	
T0000168_ch1	4	1	0	3	2012-09-14 16:02:54	1.5	
T0000169_ch1	3	1	0	0	2012-09-14 16:02:58	0.7	
T0000170_ch1	2	2	1	0	2012-09-14 16:03:00	0.6	
T0000171_ch1	12	3	0	6	2012-09-14 16:03:00	2.8	
T0000172_ch1	7	1	2	0	2012-09-14 16:03:04	1.0	
T0000173_ch1	6	0	0	2	2012-09-14 16:03:06	1.7	
T0000174_ch1	10	2	0	1	2012-09-14 16:03:09	1.4	
T0000175_ch1	5	0	0	1	2012-09-14 16:03:11	1.1	
T0000176_ch1	4	1	0	1	2012-09-14 16:03:13	0.9	
T0000177_ch1	6	3	1	1	2012-09-14 16:03:15	1.8	
T0000178_ch1	5	1	0	0	2012-09-14 16:03:17	0.6	
T0000179_ch1	8	1	0	0	2012-09-14 16:03:19	1.0	
T0000180_ch1	7	0	0	0	2012-09-14 16:03:21	0.6	
T0000181_ch1	2	2	1	2	2012-09-14 16:03:25	1.2	
T0000182_ch1	3	1	0	0	2012-09-14 16:03:27	0.6	
T0000183_ch1	4	4	0	3	2012-09-14 16:03:29	1.1	
T0000184_ch1	1	3	1	4	2012-09-14 16:03:36	2.0	
T0000185_ch1	3	1	0	3	2012-09-14 16:03:39	1.3	
T0000186_ch1	5	1	0	2	2012-09-14 16:03:41	1.3	
T0000187_ch1	7	1	1	1	2012-09-14 16:03:43	0.9	
T0000188_ch1	6	1	0	1	2012-09-14 16:03:48	0.6	
T0000189_ch1	4	3	0	0	2012-09-14 16:03:49	0.6	
T0000190_ch1	9	2	0	1	2012-09-14 16:03:50	1.8	
T0000191_ch1	3	2	0	1	2012-09-14 16:03:56	1.7	
T0000192_ch1	4	3	0	2	2012-09-14 16:03:58	1.1	
T0000193_ch1	2	2	0	0	2012-09-14 16:03:59	0.6	
T0000194_ch1	6	3	1	1	2012-09-14 16:04:01	1.0	
T0000195_ch1	0	2	0	0	2012-09-14 16:04:04	0.6	
T0000196_ch1	3	3	2	0	2012-09-14 16:04:06	1.1	
T0000197_ch1	4	1	1	5	2012-09-14 16:04:09	1.7	
T0000198_ch1	2	2	1	0	2012-09-14 16:04:11	0.7	
T0000199_ch1	5	0	1	0	2012-09-14 16:04:13	0.6	
T0000200_ch1	2	0	0	2	2012-09-14 16:04:13	1.5	
T0000201_ch1	0	4	0	0	2012-09-14 16:04:16	0.6	
T0000202_ch1	2	0	1	0	2012-09-14 16:04:17	0.6	
T0000203_ch1	5	0	0	0	2012-09-14 16:04:17	0.6	
T0000204_ch1	2	2	1	0	2012-09-14 16:04:18	0.6	
T0000205_ch1	10	3	1	0	2012-09-14 16:04:20	1.2	
T0000206_ch1	5	5	1	1	2012-09-14 16:04:23	1.7	
T0000207_ch1	6	2	3	0	2012-09-14 16:04:25	1.2	
T0000208_ch1	6	1	0	0	2012-09-14 16:04:27	0.6	
T0000209_ch1	15	3	3	1	2012-09-14 16:04:29	3.5	
T0000210_ch1	3	2	0	2	2012-09-14 16:04:33	1.3	
T0000211_ch1	6	5	2	0	2012-09-14 16:04:34	1.8	
T0000212_ch1	12	6	1	0	2012-09-14 16:04:37	2.4	
T0000213_ch1	1	3	0	1	2012-09-14 16:04:42	0.8	
T0000214_ch1	8	5	0	2	2012-09-14 16:04:42	2.7	
T0000215_ch1	6	1	0	1	2012-09-14 16:04:45	1.6	
T0000216_ch1	6	1	0	1	2012-09-14 16:04:48	1.0	
T0000217_ch1	8	3	1	4	2012-09-14 16:04:50	2.6	
T0000218_ch1	3	1	0	0	2012-09-14 16:04:53	0.6	
T0000219_ch1	10	3	2	0	2012-09-14 16:04:54	1.4	
T0000220_ch1	5	1	0	3	2012-09-14 16:04:55	1.4	
T0000221_ch1	3	1	0	3	2012-09-14 16:04:57	1.8	
T0000222_ch1	8	1	0	0	2012-09-14 16:04:59	0.7	
T0000223_ch1	2	0	0	0	2012-09-14 16:05:00	0.6	
T0000224_ch1	1	0	1	4	2012-09-14 16:05:01	1.3	
T0000225_ch1	27	4	1	1	2012-09-14 16:05:03	4.0	
T0000226_ch1	16	0	0	1	2012-09-14 16:05:09	2.0	
T0000227_ch1	2	2	0	0	2012-09-14 16:05:13	0.6	
T0000228_ch1	16	2	1	1	2012-09-14 16:05:14	2.8	
T0000229_ch1	3	2	1	0	2012-09-14 16:05:17	0.6	
T0000230_ch1	3	2	0	0	2012-09-14 16:05:19	0.6	
T0000231_ch1	6	1	1	3	2012-09-14 16:05:20	2.1	
T0000232_ch1	3	4	3	0	2012-09-14 16:05:22	1.0	
T0000233_ch1	1	0	0	0	2012-09-14 16:05:28	0.7	
T0000234_ch1	2	0	1	0	2012-09-14 16:05:29	0.6	
T0000235_ch1	7	0	0	0	2012-09-14 16:05:31	0.6	
T0000236_ch1	1	6	1	3	2012-09-14 16:05:34	2.3	
T0000237_ch1	7	1	0	0	2012-09-14 16:05:37	0.6	
T0000238_ch1	9	0	0	2	2012-09-14 16:05:42	1.8	
T0000239_ch1	2	1	2	0	2012-09-14 16:05:44	0.6	
T0000240_ch1	3	2	0	1	2012-09-14 16:05:47	1.3	
T0000241_ch1	5	1	2	0	2012-09-14 16:05:49	0.6	
T0000242_ch1	6	0	0	0	2012-09-14 16:05:52	0.6	
T0000243_ch1	6	0	0	0	2012-09-14 16:05:55	0.6	
T0000244_ch1	4	2	2	3	2012-09-14 16:05:58	1.8	
T0000245_ch1	5	1	1	1	2012-09-14 16:06:01	1.4	
T0000246_ch1	6	2	0	0	2012-09-14 16:06:03	0.6	
T0000247_ch1	2	1	0	0	2012-09-14 16:06:04	0.6	
T0000248_ch1	7	1	1	2	2012-09-14 16:06:05	1.2	
T0000249_ch1	2	2	1	0	2012-09-14 16:06:06	0.6	
T0000250_ch1	5	0	1	2	2012-09-14 16:06:08	0.7	
T0000251_ch1	7	4	2	0	2012-09-14 16:06:11	1.7	
T0000252_ch1	6	0	1	1	2012-09-14 16:06:13	0.6	
T0000253_ch1	4	1	0	0	2012-09-14 16:06:14	1.1	
T0000254_ch1	7	3	0	2	2012-09-14 16:06:15	1.6	
T0000255_ch1	14	1	0	0	2012-09-14 16:06:25	1.1	
T0000256_ch1	1	2	0	6	2012-09-14 16:06:29	1.8	
T0000257_ch1	5	0	0	0	2012-09-14 16:06:33	0.6	
T0000258_ch1	2	1	0	0	2012-09-14 16:06:36	0.6	
T0000259_ch1	3	1	2	0	2012-09-14 16:06:41	0.6	
T0000260_ch1	6	0	0	0	2012-09-14 16:06:43	0.6	
T0000261_ch1	6	4	2	0	2012-09-14 16:06:44	1.0	
T0000262_ch1	2	1	0	0	2012-09-14 16:06:46	0.7	
T0000263_ch1	4	3	0	0	2012-09-14 16:06:48	0.7	
T0000264_ch1	9	2	1	1	2012-09-14 16:06:49	1.2	
T0000265_ch1	6	5	1	0	2012-09-14 16:06:54	1.7	
T0000266_ch1	2	0	0	0	2012-09-14 16:06:57	0.6	
T0000267_ch1	6	1	0	0	2012-09-14 16:07:08	0.6	
T0000268_ch1	6	0	1	1	2012-09-14 16:07:18	1.1	
T0000269_ch1	5	0	1	1	2012-09-14 16:07:20	0.9	
T0000270_ch1	7	0	0	0	2012-09-14 16:07:22	0.6	
T0000271_ch1	4	0	0	1	2012-09-14 16:07:23	1.0	
T0000272_ch1	10	2	0	0	2012-09-14 16:07:25	1.7	
T0000273_ch1	4	1	1	2	2012-09-14 16:07:28	1.0	
T0000274_ch1	6	1	1	0	2012-09-14 16:07:29	0.9	
T0000275_ch1	5	3	0	0	2012-09-14 16:07:30	0.6	
T0000276_ch1	5	2	0	0	2012-09-14 16:07:30	0.6	
T0000277_ch1	3	0	0	0	2012-09-14 16:07:33	0.6	
T0000278_ch1	4	1	0	1	2012-09-14 16:07:35	1.4	
T0000279_ch1	1	3	1	0	2012-09-14 16:07:37	1.1	
T0000280_ch1	1	1	1	0	2012-09-14 16:07:40	0.8	
T0000281_ch1	9	3	0	0	2012-09-14 16:07:44	1.4	
T0000282_ch1	7	1	0	0	2012-09-14 16:07:46	0.9	
T0000283_ch1	5	0	2	0	2012-09-14 16:07:47	0.6	
T0000284_ch1	3	2	0	0	2012-09-14 16:07:48	0.6	
T0000285_ch1	3	1	0	0	2012-09-14 16:07:49	0.6	
T0000286_ch1	5	0	1	0	2012-09-14 16:07:51	0.6	
T0000287_ch1	3	2	1	4	2012-09-14 16:07:54	1.6	
T0000288_ch1	2	1	2	0	2012-09-14 16:07:56	0.6	
T0000289_ch1	8	0	0	0	2012-09-14 16:07:56	1.4	
T0000290_ch1	5	3	0	3	2012-09-14 16:08:00	1.7	
T0000291_ch1	6	1	0	0	2012-09-14 16:08:02	0.6	
T0000292_ch1	9	1	0	0	2012-09-14 16:08:04	0.6	
T0000293_ch1	9	0	0	0	2012-09-14 16:08:06	0.6	
T0000294_ch1	4	1	0	3	2012-09-14 16:08:07	1.2	
T0000295_ch1	2	2	1	0	2012-09-14 16:08:08	0.7	
T0000296_ch1	4	1	1	0	2012-09-14 16:08:09	0.6	
T0000297_ch1	7	0	0	0	2012-09-14 16:08:10	0.6	
T0000298_ch1	3	2	1	1	2012-09-14 16:08:15	1.5	
T0000299_ch1	4	1	0	0	2012-09-14 16:08:17	0.6	
T0000300_ch1	5	1	0	0	2012-09-14 16:08:18	0.6	
T0000301_ch1	5	2	3	6	2012-09-14 16:08:24	2.1	
T0000302_ch1	2	1	0	3	2012-09-14 16:08:29	1.2	
T0000303_ch1	6	0	1	0	2012-09-14 16:08:34	0.6	
T0000304_ch1	2	1	2	2	2012-09-14 16:08:35	0.9	
T0000305_ch1	4	0	1	0	2012-09-14 16:08:36	0.6	
T0000306_ch1	4	2	1	1	2012-09-14 16:08:37	1.0	
T0000307_ch1	3	2	0	4	2012-09-14 16:08:44	1.6	
T0000308_ch1	6	0	0	0	2012-09-14 16:08:47	0.6	
T0000309_ch1	1	0	0	0	2012-09-14 16:08:53	0.6	
T0000310_ch1	2	0	0	0	2012-09-14 16:08:53	0.6	
T0000311_ch1	3	2	0	0	2012-09-14 16:08:55	0.8	
T0000312_ch1	14	8	1	0	2012-09-14 16:08:56	4.5	
T0000313_ch1	7	2	2	2	2012-09-14 16:09:01	1.7	
T0000314_ch1	4	1	0	1	2012-09-14 16:09:03	0.8	
T0000315_ch1	4	0	0	0	2012-09-14 16:09:05	0.8	
T0000316_ch1	8	5	0	1	2012-09-14 16:09:06	1.8	
T0000317_ch1	8	3	1	3	2012-09-14 16:09:08	2.0	
T0000318_ch1	3	1	2	0	2012-09-14 16:09:11	0.6	
T0000319_ch1	6	0	1	0	2012-09-14 16:09:12	0.6	
T0000320_ch1	2	0	0	1	2012-09-14 16:09:14	0.6	
T0000321_ch1	1	0	0	1	2012-09-14 16:09:16	0.6	
T0000322_ch1	4	0	0	0	2012-09-14 16:09:17	0.8	
T0000323_ch1	2	0	0	0	2012-09-14 16:09:18	0.7	
T0000324_ch1	20	5	0	0	2012-09-14 16:09:19	3.4	
T0000325_ch1	4	2	1	0	2012-09-14 16:09:24	0.9	
T0000326_ch1	7	1	0	0	2012-09-14 16:09:26	0.8	
T0000327_ch1	0	0	1	0	2012-09-14 16:09:28	0.6	
T0000328_ch1	9	1	0	0	2012-09-14 16:09:32	1.3	
T0000329_ch1	6	1	1	0	2012-09-14 16:09:34	1.3	
T0000330_ch1	8	0	0	0	2012-09-14 16:09:35	1.2	
T0000331_ch1	9	0	0	0	2012-09-14 16:09:37	1.2	
T0000332_ch1	14	0	1	0	2012-09-14 16:09:39	1.2	
T0000333_ch1	20	0	0	0	2012-09-14 16:09:42	2.9	
T0000334_ch1	16	1	0	0	2012-09-14 16:09:45	2.5	
T0000335_ch1	6	0	0	0	2012-09-14 16:09:48	0.6	
T0000336_ch1	5	0	0	0	2012-09-14 16:09:49	0.7	
T0000337_ch1	3	0	0	1	2012-09-14 16:09:50	0.6	
T0000338_ch1	10	0	1	0	2012-09-14 16:09:50	1.0	
T0000339_ch1	19	2	0	0	2012-09-14 16:09:51	2.8	
T0000340_ch1	6	0	0	0	2012-09-14 16:09:55	0.6	
T0000341_ch1	2	0	0	0	2012-09-14 16:10:01	0.6	
T0000342_ch1	6	1	1	0	2012-09-14 16:10:05	0.9	
T0000343_ch1	6	1	0	0	2012-09-14 16:10:07	0.6	
T0000344_ch1	4	1	2	5	2012-09-14 16:10:12	1.8	
T0000345_ch1	4	1	1	0	2012-09-14 16:10:14	0.6	
T0000346_ch1	10	1	0	0	2012-09-14 16:10:16	1.0	
T0000347_ch1	2	0	0	0	2012-09-14 16:10:20	0.6	
T0000348_ch1	3	0	0	0	2012-09-14 16:10:22	0.6	
T0000349_ch1	1	1	0	0	2012-09-14 16:10:23	0.6	
T0000350_ch1	1	3	1	0	2012-09-14 16:10:25	1.0	
T0000351_ch1	4	3	1	0	2012-09-14 16:10:26	0.6	
T0000352_ch1	9	2	1	0	2012-09-14 16:10:27	1.0	
T0000353_ch1	7	0	0	1	2012-09-14 16:10:29	0.6	
T0000354_ch1	4	0	0	1	2012-09-14 16:10:31	0.6	
T0000355_ch1	3	4	1	0	2012-09-14 16:10:32	1.0	
T0000356_ch1	3	1	1	0	2012-09-14 16:10:33	0.6	
T0000357_ch1	0	0	0	4	2012-09-14 16:10:34	1.7	
T0000358_ch1	4	2	0	0	2012-09-14 16:10:37	0.8	
T0000359_ch1	5	0	0	0	2012-09-14 16:10:39	0.6	
T0000360_ch1	1	0	0	0	2012-09-14 16:10:39	0.6	
T0000361_ch1	2	0	0	0	2012-09-14 16:10:46	0.6	
T0000362_ch1	5	1	0	0	2012-09-14 16:10:47	0.8	
T0000363_ch1	2	2	1	0	2012-09-14 16:10:49	0.6	
T0000364_ch1	7	2	3	0	2012-09-14 16:10:49	1.0	
T0000365_ch1	3	2	0	3	2012-09-14 16:10:50	1.4	
T0000366_ch1	6	0	0	0	2012-09-14 16:10:52	0.6	
T0000367_ch1	3	1	1	0	2012-09-14 16:10:53	0.6	
T0000368_ch1	5	0	1	0	2012-09-14 16:10:55	0.6	
T0000369_ch1	5	2	0	0	2012-09-14 16:10:56	0.6	
T0000370_ch1	2	1	1	2	2012-09-14 16:10:58	1.7	
T0000371_ch1	1	1	0	1	2012-09-14 16:11:01	0.6	
T0000372_ch1	0	1	0	0	2012-09-14 16:11:02	1.2	
T0000373_ch1	6	0	0	1	2012-09-14 16:11:05	1.6	
T0000374_ch1	1	2	1	0	2012-09-14 16:11:08	0.6	
T0000375_ch1	2	2	0	0	2012-09-14 16:11:10	0.6	
T0000376_ch1	7	1	0	0	2012-09-14 16:11:11	1.0	
T0000377_ch1	4	4	4	0	2012-09-14 16:11:13	1.7	
T0000378_ch1	4	1	2	0	2012-09-14 16:11:16	0.6	
T0000379_ch1	3	2	1	0	2012-09-14 16:11:17	0.6	
T0000380_ch1	6	2	0	0	2012-09-14 16:11:19	0.8	
T0000381_ch1	1	1	0	2	2012-09-14 16:11:23	1.0	
T0000382_ch1	5	1	0	0	2012-09-14 16:11:24	1.0	
T0000383_ch1	5	0	2	2	2012-09-14 16:11:26	1.3	
T0000384_ch1	5	2	1	0	2012-09-14 16:11:27	1.1	
T0000385_ch1	11	0	0	2	2012-09-14 16:11:29	1.6	
T0000386_ch1	2	2	0	0	2012-09-14 16:11:32	0.9	
T0000387_ch1	6	1	0	1	2012-09-14 16:11:34	0.7	
T0000388_ch1	6	1	0	0	2012-09-14 16:11:35	0.6	
T0000389_ch1	0	2	1	2	2012-09-14 16:11:37	1.2	
T0000390_ch1	5	1	1	0	2012-09-14 16:11:40	0.6	
T0000391_ch1	3	0	2	0	2012-09-14 16:11:41	0.6	
T0000392_ch1	6	1	0	1	2012-09-14 16:11:42	1.3	
T0000393_ch1	5	9	3	0	2012-09-14 16:11:44	1.7	
T0000394_ch1	6	2	1	2	2012-09-14 16:11:47	1.3	
