# data = data_ch1.tab
# channel = 1
# sample_rate = 11025
# classifier = SVM
FILE	BGNOISE	FM	HFM	SV	start: 2012-09-28 15:41:45	Duration	
T0000091_ch1	4	3	0	3	2012-09-28 15:46:01	1.3	
T0000092_ch1	2	5	0	0	2012-09-28 15:46:04	0.6	
T0000093_ch1	1	2	1	0	2012-09-28 15:46:05	0.6	
T0000094_ch1	3	1	0	0	2012-09-28 15:46:10	0.6	
T0000095_ch1	2	3	2	0	2012-09-28 15:46:11	0.7	
T0000096_ch1	5	2	0	0	2012-09-28 15:46:13	0.6	
T0000097_ch1	4	2	0	0	2012-09-28 15:46:15	0.9	
T0000098_ch1	3	2	2	5	2012-09-28 15:46:16	2.1	
T0000099_ch1	3	0	0	2	2012-09-28 15:46:18	0.6	
T0000100_ch1	2	1	1	0	2012-09-28 15:46:20	0.6	
T0000101_ch1	3	1	2	4	2012-09-28 15:46:21	1.4	
T0000102_ch1	7	0	0	0	2012-09-28 15:46:22	0.7	
T0000103_ch1	4	0	1	0	2012-09-28 15:46:26	0.9	
T0000104_ch1	6	0	0	0	2012-09-28 15:46:30	0.8	
T0000105_ch1	4	1	0	0	2012-09-28 15:46:32	0.6	
T0000106_ch1	1	0	0	0	2012-09-28 15:46:33	0.6	
T0000107_ch1	3	1	0	0	2012-09-28 15:46:37	0.6	
T0000108_ch1	3	0	1	0	2012-09-28 15:46:43	0.6	
T0000109_ch1	5	1	0	0	2012-09-28 15:46:44	0.8	
T0000110_ch1	4	0	0	0	2012-09-28 15:46:44	0.6	
T0000111_ch1	8	2	1	0	2012-09-28 15:46:46	1.4	
T0000112_ch1	4	1	1	0	2012-09-28 15:46:49	1.1	
T0000113_ch1	4	0	0	0	2012-09-28 15:46:51	0.6	
T0000114_ch1	2	1	0	0	2012-09-28 15:46:52	0.7	
T0000115_ch1	4	0	0	0	2012-09-28 15:46:54	0.6	
T0000116_ch1	7	0	0	1	2012-09-28 15:46:57	0.9	
T0000117_ch1	4	1	0	0	2012-09-28 15:46:59	0.6	
T0000118_ch1	7	0	0	0	2012-09-28 15:47:03	0.6	
T0000119_ch1	6	0	0	0	2012-09-28 15:47:04	0.6	
T0000120_ch1	4	1	0	0	2012-09-28 15:47:06	1.0	
T0000121_ch1	4	0	0	0	2012-09-28 15:47:07	0.6	
T0000122_ch1	4	0	1	0	2012-09-28 15:47:07	0.7	
T0000123_ch1	7	0	0	0	2012-09-28 15:47:13	1.0	
T0000124_ch1	3	3	1	0	2012-09-28 15:47:14	1.4	
T0000125_ch1	2	1	0	0	2012-09-28 15:47:16	0.6	
T0000126_ch1	3	1	0	0	2012-09-28 15:47:17	0.8	
T0000127_ch1	3	0	0	0	2012-09-28 15:47:20	0.6	
T0000128_ch1	6	0	0	0	2012-09-28 15:47:22	0.6	
T0000129_ch1	3	1	0	0	2012-09-28 15:47:24	0.6	
T0000130_ch1	4	0	0	0	2012-09-28 15:47:25	0.6	
T0000131_ch1	5	0	0	0	2012-09-28 15:47:25	0.6	
T0000132_ch1	1	2	0	0	2012-09-28 15:47:31	0.6	
T0000133_ch1	6	0	0	0	2012-09-28 15:47:37	0.6	
T0000134_ch1	5	3	1	0	2012-09-28 15:47:38	1.0	
T0000135_ch1	2	1	1	0	2012-09-28 15:47:39	0.6	
T0000136_ch1	3	1	0	0	2012-09-28 15:47:41	0.6	
T0000137_ch1	3	0	1	0	2012-09-28 15:47:43	0.6	
T0000138_ch1	3	1	0	1	2012-09-28 15:47:44	0.9	
T0000139_ch1	4	1	0	0	2012-09-28 15:47:48	0.7	
T0000140_ch1	7	0	0	0	2012-09-28 15:47:53	0.6	
T0000141_ch1	3	1	0	0	2012-09-28 15:48:00	0.6	
T0000142_ch1	5	0	0	0	2012-09-28 15:48:01	0.6	
T0000143_ch1	7	0	0	0	2012-09-28 15:48:02	0.6	
T0000144_ch1	5	0	0	0	2012-09-28 15:48:05	0.6	
T0000145_ch1	4	0	0	0	2012-09-28 15:48:05	0.6	
T0000146_ch1	5	1	2	0	2012-09-28 15:48:08	1.3	
T0000147_ch1	4	2	1	0	2012-09-28 15:48:10	0.9	
T0000148_ch1	4	0	1	0	2012-09-28 15:48:11	0.6	
T0000149_ch1	6	3	0	0	2012-09-28 15:48:13	1.1	
T0000150_ch1	3	0	0	0	2012-09-28 15:48:15	0.6	
T0000151_ch1	1	2	0	0	2012-09-28 15:48:15	0.6	
T0000152_ch1	5	1	0	0	2012-09-28 15:48:17	0.7	
T0000153_ch1	4	2	0	1	2012-09-28 15:48:20	0.8	
T0000154_ch1	2	4	0	0	2012-09-28 15:48:22	0.6	
T0000155_ch1	2	2	1	0	2012-09-28 15:48:27	0.7	
T0000156_ch1	4	0	0	0	2012-09-28 15:48:33	0.6	
T0000157_ch1	4	1	0	2	2012-09-28 15:48:35	1.2	
T0000158_ch1	3	3	0	4	2012-09-28 15:48:39	1.5	
T0000159_ch1	4	6	0	4	2012-09-28 15:48:46	2.0	
T0000160_ch1	0	4	0	0	2012-09-28 15:48:49	0.7	
T0000161_ch1	3	2	1	0	2012-09-28 15:48:51	0.6	
T0000162_ch1	6	0	2	0	2012-09-28 15:49:01	1.0	
T0000163_ch1	6	0	0	0	2012-09-28 15:49:17	0.6	
T0000164_ch1	1	1	0	0	2012-09-28 15:49:20	0.6	
T0000165_ch1	3	1	1	0	2012-09-28 15:49:24	0.6	
T0000166_ch1	4	0	1	0	2012-09-28 15:49:37	0.6	
T0000167_ch1	4	0	0	0	2012-09-28 15:49:40	0.7	
T0000168_ch1	4	1	0	0	2012-09-28 15:49:45	0.7	
T0000169_ch1	5	0	0	0	2012-09-28 15:49:48	0.9	
T0000170_ch1	7	0	0	0	2012-09-28 15:49:50	0.6	
T0000171_ch1	4	1	0	0	2012-09-28 15:49:51	1.4	
T0000172_ch1	2	2	2	0	2012-09-28 15:49:53	1.6	
T0000173_ch1	6	2	2	0	2012-09-28 15:49:55	1.2	
T0000174_ch1	4	1	1	0	2012-09-28 15:49:57	1.1	
T0000175_ch1	3	0	0	0	2012-09-28 15:49:58	0.7	
T0000176_ch1	5	1	0	0	2012-09-28 15:49:59	0.6	
T0000177_ch1	3	4	0	3	2012-09-28 15:50:01	1.1	
T0000178_ch1	6	2	0	1	2012-09-28 15:50:03	1.1	
T0000179_ch1	7	1	1	0	2012-09-28 15:50:06	0.6	
T0000180_ch1	5	1	0	0	2012-09-28 15:50:11	0.6	
T0000181_ch1	5	2	1	0	2012-09-28 15:50:13	1.0	
T0000182_ch1	1	1	0	1	2012-09-28 15:50:15	0.6	
T0000183_ch1	6	4	0	0	2012-09-28 15:50:19	1.1	
T0000184_ch1	4	0	0	1	2012-09-28 15:50:22	1.3	
T0000185_ch1	2	2	0	0	2012-09-28 15:50:23	0.6	
T0000186_ch1	3	2	0	0	2012-09-28 15:50:24	1.3	
T0000187_ch1	4	4	1	0	2012-09-28 15:50:26	1.2	
T0000188_ch1	1	1	1	0	2012-09-28 15:50:27	0.6	
T0000189_ch1	4	3	0	0	2012-09-28 15:50:29	0.6	
T0000190_ch1	4	3	0	0	2012-09-28 15:50:31	1.3	
T0000191_ch1	6	4	1	0	2012-09-28 15:50:33	1.2	
T0000192_ch1	3	1	0	0	2012-09-28 15:50:34	0.6	
T0000193_ch1	2	1	0	0	2012-09-28 15:50:35	0.6	
T0000194_ch1	4	1	0	0	2012-09-28 15:50:37	1.1	
T0000195_ch1	2	1	0	0	2012-09-28 15:50:39	0.9	
T0000196_ch1	8	0	0	2	2012-09-28 15:50:40	1.1	
T0000197_ch1	7	7	0	0	2012-09-28 15:50:42	2.5	
T0000198_ch1	3	1	0	1	2012-09-28 15:50:44	0.6	
T0000199_ch1	2	1	0	1	2012-09-28 15:50:46	0.7	
T0000200_ch1	8	5	0	0	2012-09-28 15:50:49	1.8	
T0000201_ch1	7	2	3	0	2012-09-28 15:50:53	1.7	
T0000202_ch1	5	0	1	0	2012-09-28 15:50:56	0.6	
T0000203_ch1	6	0	0	1	2012-09-28 15:50:58	0.6	
T0000204_ch1	3	0	1	0	2012-09-28 15:50:58	0.6	
T0000205_ch1	6	1	0	0	2012-09-28 15:50:59	0.8	
T0000206_ch1	1	2	0	0	2012-09-28 15:51:00	0.9	
T0000207_ch1	7	0	1	1	2012-09-28 15:51:02	1.1	
T0000208_ch1	2	2	1	0	2012-09-28 15:51:06	0.8	
T0000209_ch1	7	0	0	1	2012-09-28 15:51:08	0.6	
T0000210_ch1	2	2	3	2	2012-09-28 15:51:10	1.1	
T0000211_ch1	4	0	0	3	2012-09-28 15:51:13	1.1	
T0000212_ch1	2	0	1	0	2012-09-28 15:51:16	0.6	
T0000213_ch1	3	1	0	0	2012-09-28 15:51:17	0.6	
T0000214_ch1	3	4	0	4	2012-09-28 15:51:19	1.3	
T0000215_ch1	3	4	1	1	2012-09-28 15:51:24	0.6	
T0000216_ch1	2	2	0	3	2012-09-28 15:51:26	1.4	
T0000217_ch1	2	5	1	0	2012-09-28 15:51:30	1.1	
T0000218_ch1	3	0	0	2	2012-09-28 15:51:32	1.3	
T0000219_ch1	0	2	1	0	2012-09-28 15:51:34	0.7	
T0000220_ch1	1	2	1	0	2012-09-28 15:51:37	0.8	
T0000221_ch1	3	2	1	0	2012-09-28 15:51:39	0.6	
T0000222_ch1	10	2	0	0	2012-09-28 15:51:40	1.5	
T0000223_ch1	4	0	0	0	2012-09-28 15:51:42	0.6	
T0000224_ch1	4	0	0	0	2012-09-28 15:51:45	0.6	
T0000225_ch1	5	3	0	0	2012-09-28 15:51:46	1.6	
T0000226_ch1	3	0	0	1	2012-09-28 15:51:48	1.0	
T0000227_ch1	3	2	1	4	2012-09-28 15:51:58	1.7	
T0000228_ch1	5	2	0	0	2012-09-28 15:52:01	1.1	
T0000229_ch1	6	4	0	0	2012-09-28 15:52:02	1.6	
T0000230_ch1	5	1	0	0	2012-09-28 15:52:05	0.6	
T0000231_ch1	5	1	1	0	2012-09-28 15:52:06	1.2	
T0000232_ch1	5	0	0	3	2012-09-28 15:52:09	1.0	
T0000233_ch1	4	1	0	0	2012-09-28 15:52:13	0.6	
T0000234_ch1	14	1	0	2	2012-09-28 15:52:14	1.8	
T0000235_ch1	1	1	0	2	2012-09-28 15:52:17	1.4	
T0000236_ch1	4	4	0	0	2012-09-28 15:52:20	0.6	
T0000237_ch1	5	2	1	0	2012-09-28 15:52:21	0.6	
T0000238_ch1	4	0	1	0	2012-09-28 15:52:22	0.6	
T0000239_ch1	2	1	0	2	2012-09-28 15:52:23	1.1	
T0000240_ch1	7	1	0	0	2012-09-28 15:52:43	0.6	
T0000241_ch1	5	0	1	4	2012-09-28 15:52:48	1.1	
T0000242_ch1	3	1	0	4	2012-09-28 15:52:51	1.3	
T0000243_ch1	1	4	0	0	2012-09-28 15:52:57	0.7	
T0000244_ch1	3	1	1	0	2012-09-28 15:53:00	0.7	
T0000245_ch1	6	1	0	3	2012-09-28 15:53:14	1.0	
T0000246_ch1	2	2	0	2	2012-09-28 15:53:17	0.6	
T0000247_ch1	3	3	1	3	2012-09-28 15:53:17	1.4	
T0000248_ch1	5	1	0	3	2012-09-28 15:53:20	0.6	
T0000249_ch1	13	0	1	1	2012-09-28 15:53:21	1.1	
T0000250_ch1	3	2	0	0	2012-09-28 15:53:24	1.1	
T0000251_ch1	10	0	0	0	2012-09-28 15:53:27	1.0	
T0000252_ch1	3	0	0	2	2012-09-28 15:53:30	0.6	
T0000253_ch1	4	0	0	1	2012-09-28 15:53:31	0.7	
T0000254_ch1	6	5	2	0	2012-09-28 15:53:36	1.6	
T0000255_ch1	3	3	0	3	2012-09-28 15:53:39	1.3	
T0000256_ch1	6	0	0	1	2012-09-28 15:53:42	0.6	
T0000257_ch1	1	0	0	0	2012-09-28 15:53:43	0.9	
T0000258_ch1	4	4	1	0	2012-09-28 15:53:46	0.8	
T0000259_ch1	6	2	0	0	2012-09-28 15:53:48	1.3	
T0000260_ch1	3	0	0	0	2012-09-28 15:53:54	0.6	
T0000261_ch1	7	4	0	0	2012-09-28 15:53:58	1.0	
T0000262_ch1	1	1	0	0	2012-09-28 15:53:59	0.7	
T0000263_ch1	6	0	0	1	2012-09-28 15:54:01	1.2	
T0000264_ch1	3	0	0	1	2012-09-28 15:54:05	0.6	
T0000265_ch1	4	1	0	0	2012-09-28 15:54:07	0.6	
T0000266_ch1	7	0	2	0	2012-09-28 15:54:11	1.3	
T0000267_ch1	2	2	2	0	2012-09-28 15:54:14	1.4	
T0000268_ch1	1	1	1	0	2012-09-28 15:54:15	0.6	
T0000269_ch1	4	2	1	0	2012-09-28 15:54:16	1.1	
T0000270_ch1	4	1	0	0	2012-09-28 15:54:19	0.9	
T0000271_ch1	5	2	0	0	2012-09-28 15:54:22	1.6	
T0000272_ch1	0	2	0	0	2012-09-28 15:54:24	0.7	
T0000273_ch1	3	1	1	0	2012-09-28 15:54:25	0.7	
T0000274_ch1	3	3	0	3	2012-09-28 15:54:26	1.9	
T0000275_ch1	5	1	0	0	2012-09-28 15:54:28	0.6	
T0000276_ch1	4	0	2	0	2012-09-28 15:54:29	0.6	
T0000277_ch1	1	2	0	0	2012-09-28 15:54:30	0.9	
T0000278_ch1	3	2	0	0	2012-09-28 15:54:31	0.6	
T0000279_ch1	4	0	0	0	2012-09-28 15:54:31	0.9	
T0000280_ch1	10	4	0	0	2012-09-28 15:54:34	1.8	
T0000281_ch1	4	5	1	0	2012-09-28 15:54:37	1.7	
T0000282_ch1	2	1	0	3	2012-09-28 15:54:39	1.3	
T0000283_ch1	16	3	0	0	2012-09-28 15:54:41	2.2	
T0000284_ch1	2	1	0	1	2012-09-28 15:54:46	0.6	
T0000285_ch1	1	4	0	0	2012-09-28 15:54:47	0.9	
T0000286_ch1	4	1	0	0	2012-09-28 15:54:49	0.9	
T0000287_ch1	3	0	0	0	2012-09-28 15:54:50	0.6	
T0000288_ch1	4	0	0	1	2012-09-28 15:54:51	0.6	
T0000289_ch1	2	0	0	0	2012-09-28 15:54:52	0.6	
T0000290_ch1	2	4	1	0	2012-09-28 15:54:53	1.4	
T0000291_ch1	2	1	0	5	2012-09-28 15:54:56	2.2	
T0000292_ch1	6	3	1	0	2012-09-28 15:54:58	1.3	
T0000293_ch1	7	2	0	0	2012-09-28 15:54:59	1.2	
T0000294_ch1	0	3	0	2	2012-09-28 15:55:02	1.1	
T0000295_ch1	4	2	2	0	2012-09-28 15:55:03	1.4	
T0000296_ch1	4	3	0	1	2012-09-28 15:55:05	1.8	
T0000297_ch1	1	3	0	0	2012-09-28 15:55:06	0.6	
T0000298_ch1	2	2	0	0	2012-09-28 15:55:07	0.6	
T0000299_ch1	1	2	1	1	2012-09-28 15:55:08	0.9	
T0000300_ch1	6	7	4	1	2012-09-28 15:55:09	2.9	
T0000301_ch1	1	2	0	0	2012-09-28 15:55:12	0.6	
T0000302_ch1	3	1	0	0	2012-09-28 15:55:13	0.6	
T0000303_ch1	3	4	0	0	2012-09-28 15:55:15	1.7	
T0000304_ch1	12	0	0	1	2012-09-28 15:55:17	1.7	
T0000305_ch1	4	0	1	0	2012-09-28 15:55:19	0.6	
T0000306_ch1	0	2	1	0	2012-09-28 15:55:20	0.6	
T0000307_ch1	7	3	0	0	2012-09-28 15:55:20	2.1	
T0000308_ch1	2	0	0	1	2012-09-28 15:55:24	0.9	
T0000309_ch1	8	1	0	1	2012-09-28 15:55:26	1.7	
T0000310_ch1	1	1	2	0	2012-09-28 15:55:29	0.6	
T0000311_ch1	2	2	0	0	2012-09-28 15:55:30	0.6	
T0000312_ch1	5	1	0	0	2012-09-28 15:55:31	0.6	
T0000313_ch1	3	1	1	0	2012-09-28 15:55:32	0.9	
T0000314_ch1	5	0	0	0	2012-09-28 15:55:33	0.6	
T0000315_ch1	5	1	0	0	2012-09-28 15:55:36	0.6	
T0000316_ch1	4	1	0	0	2012-09-28 15:55:37	0.6	
T0000317_ch1	6	0	0	0	2012-09-28 15:55:38	0.6	
T0000318_ch1	10	1	0	0	2012-09-28 15:55:39	1.3	
T0000319_ch1	11	3	0	0	2012-09-28 15:55:40	2.1	
T0000320_ch1	4	1	1	0	2012-09-28 15:55:49	1.0	
T0000321_ch1	6	0	0	0	2012-09-28 15:55:53	0.6	
T0000322_ch1	7	0	0	0	2012-09-28 15:55:54	0.6	
T0000323_ch1	4	2	0	0	2012-09-28 15:55:55	0.7	
T0000324_ch1	3	1	0	0	2012-09-28 15:55:56	1.0	
T0000325_ch1	5	0	1	0	2012-09-28 15:55:58	0.7	
T0000326_ch1	6	0	0	0	2012-09-28 15:56:01	0.6	
T0000327_ch1	2	0	0	0	2012-09-28 15:56:04	0.6	
T0000328_ch1	3	1	0	0	2012-09-28 15:56:17	0.6	
T0000329_ch1	6	0	0	0	2012-09-28 15:56:27	0.9	
T0000330_ch1	1	0	0	0	2012-09-28 15:56:33	0.6	
T0000331_ch1	5	1	0	0	2012-09-28 15:56:37	0.6	
T0000332_ch1	1	2	0	1	2012-09-28 15:56:39	0.6	
T0000333_ch1	6	0	0	0	2012-09-28 15:56:41	0.6	
T0000334_ch1	3	0	0	0	2012-09-28 15:56:57	0.6	
T0000335_ch1	1	0	0	1	2012-09-28 15:57:04	0.6	
T0000336_ch1	4	1	0	0	2012-09-28 15:57:11	0.7	
T0000337_ch1	3	1	2	0	2012-09-28 15:57:20	0.6	
T0000338_ch1	4	1	0	0	2012-09-28 15:57:21	0.6	
T0000339_ch1	7	1	0	0	2012-09-28 15:57:22	1.0	
T0000340_ch1	3	0	1	0	2012-09-28 15:57:23	0.6	
T0000341_ch1	10	1	0	0	2012-09-28 15:57:25	1.1	
T0000342_ch1	2	2	0	0	2012-09-28 15:57:26	0.6	
T0000343_ch1	4	0	1	0	2012-09-28 15:57:29	0.6	
T0000344_ch1	5	1	0	0	2012-09-28 15:57:30	0.9	
T0000345_ch1	4	2	0	0	2012-09-28 15:57:31	0.6	
T0000346_ch1	2	0	0	0	2012-09-28 15:57:31	0.6	
T0000347_ch1	2	3	2	0	2012-09-28 15:57:32	1.0	
T0000348_ch1	2	3	2	0	2012-09-28 15:57:33	1.4	
T0000349_ch1	4	2	0	0	2012-09-28 15:57:35	0.6	
T0000350_ch1	3	4	0	3	2012-09-28 15:57:35	1.9	
T0000351_ch1	5	1	0	0	2012-09-28 15:57:38	0.6	
T0000352_ch1	3	1	0	0	2012-09-28 15:57:39	0.6	
T0000353_ch1	8	4	3	0	2012-09-28 15:57:40	2.0	
T0000354_ch1	8	0	0	0	2012-09-28 15:57:42	0.6	
T0000355_ch1	7	0	0	0	2012-09-28 15:57:43	0.6	
T0000356_ch1	2	4	0	1	2012-09-28 15:57:51	1.7	
T0000357_ch1	1	0	2	0	2012-09-28 15:57:55	0.6	
T0000358_ch1	6	2	0	0	2012-09-28 15:57:56	0.6	
T0000359_ch1	6	0	0	1	2012-09-28 15:57:56	0.6	
T0000360_ch1	4	1	1	0	2012-09-28 15:57:57	0.6	
T0000361_ch1	2	0	0	0	2012-09-28 15:58:00	0.6	
T0000362_ch1	11	1	0	0	2012-09-28 15:58:01	1.5	
T0000363_ch1	1	3	0	0	2012-09-28 15:58:02	0.6	
T0000364_ch1	4	0	1	2	2012-09-28 15:58:03	1.2	
T0000365_ch1	2	2	0	0	2012-09-28 15:58:05	0.6	
T0000366_ch1	0	1	0	3	2012-09-28 15:58:07	1.2	
T0000367_ch1	2	0	1	0	2012-09-28 15:58:09	0.6	
T0000368_ch1	2	2	1	2	2012-09-28 15:58:14	1.2	
T0000369_ch1	2	0	0	1	2012-09-28 15:58:16	0.8	
T0000370_ch1	4	2	0	0	2012-09-28 15:58:19	0.9	
T0000371_ch1	3	1	1	0	2012-09-28 15:58:20	0.6	
T0000372_ch1	3	0	0	1	2012-09-28 15:58:21	0.9	
T0000373_ch1	2	1	0	0	2012-09-28 15:58:22	0.8	
T0000374_ch1	8	1	1	0	2012-09-28 15:58:24	0.7	
T0000375_ch1	5	0	1	0	2012-09-28 15:58:30	0.9	
T0000376_ch1	4	0	0	0	2012-09-28 15:58:31	0.7	
T0000377_ch1	1	0	1	0	2012-09-28 15:58:33	0.6	
T0000378_ch1	7	1	0	0	2012-09-28 15:58:41	0.6	
T0000379_ch1	6	1	0	0	2012-09-28 15:58:47	0.6	
T0000380_ch1	4	0	0	0	2012-09-28 15:58:50	0.6	
T0000381_ch1	3	0	0	0	2012-09-28 15:59:01	0.6	
T0000382_ch1	0	2	0	3	2012-09-28 15:59:16	0.8	
T0000383_ch1	8	0	0	0	2012-09-28 15:59:20	1.3	
T0000384_ch1	0	2	0	0	2012-09-28 15:59:21	0.8	
T0000385_ch1	8	2	1	0	2012-09-28 15:59:22	1.2	
T0000386_ch1	6	0	0	0	2012-09-28 15:59:25	0.6	
T0000387_ch1	4	2	0	0	2012-09-28 15:59:28	1.3	
T0000388_ch1	1	2	0	4	2012-09-28 15:59:37	1.2	
T0000389_ch1	4	0	1	1	2012-09-28 15:59:41	0.6	
T0000390_ch1	3	1	0	3	2012-09-28 15:59:43	1.3	
T0000391_ch1	1	0	1	0	2012-09-28 15:59:49	0.6	
T0000392_ch1	1	0	2	3	2012-09-28 15:59:50	1.3	
T0000393_ch1	5	5	1	0	2012-09-28 15:59:53	1.1	
T0000394_ch1	2	0	0	2	2012-09-28 15:59:55	1.3	
