mfcc1_mean	mfcc1_std	mfcc1_skew	mfcc1_kurtosis	mfcc2_mean	mfcc2_std	mfcc2_skew	mfcc2_kurtosis	mfcc3_mean	mfcc3_std	mfcc3_skew	mfcc3_kurtosis	mfcc4_mean	mfcc4_std	mfcc4_skew	mfcc4_kurtosis	mfcc5_mean	mfcc5_std	mfcc5_skew	mfcc5_kurtosis	mfcc6_mean	mfcc6_std	mfcc6_skew	mfcc6_kurtosis	mfcc7_mean	mfcc7_std	mfcc7_skew	mfcc7_kurtosis	mfcc8_mean	mfcc8_std	mfcc8_skew	mfcc8_kurtosis	mfcc9_mean	mfcc9_std	mfcc9_skew	mfcc9_kurtosis	mfcc10_mean	mfcc10_std	mfcc10_skew	mfcc10_kurtosis	mfcc11_mean	mfcc11_std	mfcc11_skew	mfcc11_kurtosis	mfcc12_mean	mfcc12_std	mfcc12_skew	mfcc12_kurtosis	energy_mean	energy_std	energy_skew	energy_kurtosis	zcr_mean	zcr_std	zcr_skew	zcr_kurtosis	filename	classification
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string	discrete
																																																								meta	class
-11.9882417616	0.456598052698	-0.194002571582	1.27204667999	0.0831609361282	0.331472974928	-0.555111453624	0.161463505077	0.109613943029	0.169300809879	0.327886581405	-0.226646376354	0.144499932293	0.224165609698	0.206015880876	-0.779724247048	0.00148260548342	0.163785497646	-0.467420622906	1.14677197626	0.180068534975	0.175770911384	0.214820322602	-0.200779762256	0.0150460884011	0.167284291969	-0.496929071207	1.28919971509	-0.0352318590489	0.167292162622	-0.624117120079	0.540493340776	0.0933203277353	0.191425109091	-0.144922054775	-0.381623687366	-0.0142121937795	0.145441119397	-0.572083843893	0.223859628831	-0.0569258040751	0.15043058855	-0.037513014986	-0.680083141549	0.162353066828	0.195260932872	0.710054629637	-0.184713831597	0.0108250492087	0.00280958299803	0.543862409179	-0.834462128918	0.387051669034	0.081192535989	0.189297730446	-0.834462128918	T0000007_ch2_002.wav	hfm
-11.6133121596	1.10177534095	0.753766086471	0.0629034709555	0.406114523391	0.579209906219	0.116815299894	-0.657547486861	0.167954002628	0.237968883743	-0.26708876189	1.57695912824	0.159062754694	0.188652183865	0.0303254834907	0.718417944695	0.0647815694014	0.180431137742	-0.575782122285	1.56225492361	0.162370723742	0.210962487498	0.12056683169	0.734507280795	-0.0119587855218	0.185871596975	-0.894956051639	1.61267435206	-0.00725131856815	0.15171707101	0.688378211115	2.26890402941	0.0501948167865	0.1703381354	0.240958222186	0.558665098663	0.00988297694517	0.141441187245	-0.00917500442202	1.16334935424	-0.0493592238944	0.139998878603	-0.0880964472365	0.0482256262539	0.0757440646806	0.161377205603	0.627140355121	1.73936998596	0.0209339104142	0.0181535764081	1.87180205621	3.19214694417	0.32865636489	0.115355643218	0.470306269711	3.19214694417	T0000011_ch2_001 copy.wav	hfm
-11.4434850013	1.06078009519	0.720608344383	0.106388055765	0.515229329615	0.525215294335	0.106255137666	-0.389760169913	0.205720443625	0.220757470226	-0.338229146635	2.86427887099	0.172982754077	0.18814604119	0.00091985148534	0.905346764311	0.0817775206444	0.183274470248	-0.76534589267	1.93600672838	0.191202938453	0.198842172658	0.230459354656	0.864898236452	-0.0241814315345	0.186813705337	-0.992760078673	1.48200181472	-0.00579809926911	0.15836774155	0.69864121559	1.93988463348	0.0571420816941	0.171589802196	0.280442289586	0.594568656688	0.00333867758756	0.143003283487	0.0232750853763	1.27768257318	-0.051074232856	0.145873436838	-0.0625663539031	-0.100158285607	0.0876541024854	0.164651028816	0.553534997668	1.61281461809	0.0227586761107	0.0185630153286	1.74535929958	2.62977831332	0.307560221354	0.105947827449	0.776268047943	2.62977831332	T0000011_ch2_001.wav	hfm
-12.9116262226	0.173561639007	-0.124074055025	1.4886620195	-0.291597385507	0.318668133251	1.79440685246	3.82274454609	-0.0266352529603	0.193555840837	1.70730775013	3.64263692713	0.0369722164965	0.180789239564	0.85646376303	1.12201031128	0.0600949171655	0.132218701041	0.615423460362	1.17695909779	0.047449517568	0.112504391451	-0.800052497529	0.28413246218	0.0365837667169	0.143815407553	0.383146802253	-0.254187725243	-0.0276868130543	0.117690352812	-0.261874483579	-0.656303860971	-0.0386908827041	0.121705466048	0.441652858921	-1.21474796482	-0.00739649103223	0.135284680767	0.246759914358	-0.316621064247	0.0169555235078	0.120771220329	0.447221784711	-0.421210289199	-0.00196729891458	0.11155336887	-0.280595574857	-0.336685575183	0.00700310729517	0.00196134117805	2.19305106882	4.50899536063	0.479532877604	0.113710307077	-1.22969852126	4.50899536063	T0000015_ch2_002.wav	hfm
-12.2760522373	0.655190690839	0.867326479673	0.818816065161	0.0840492856646	0.510418212218	0.392957430233	-0.349732440769	0.0718035528713	0.26220169427	0.0347601877687	1.29119820654	0.108077961701	0.210516626157	0.626723168147	0.93682843622	0.0585501004411	0.152982435217	0.00748540564958	-0.169059501786	0.0843790608206	0.141993285296	0.362081107768	1.2531445521	-0.0366055355819	0.153177571806	-1.20954404896	3.23176069064	0.0150728657289	0.179244009214	1.4850321776	6.22721124704	0.0191504673382	0.169807309991	-0.672375049407	1.01139244112	0.0670958141268	0.13787669234	0.846298081178	2.51876694017	-0.0225579306612	0.145543517932	-1.06241329559	3.65849167389	0.064249289975	0.145351638406	1.23857174547	4.52426535351	0.0120987630876	0.00704361081496	1.85606024358	3.76400107053	0.385500790028	0.137501932733	0.349939504617	3.76400107053	T0000016_ch2_001.wav	hfm
-13.122550233	0.400091979871	-0.80256011939	1.65409260001	-0.135677411407	0.23073383113	0.348968966565	-0.59440024618	-0.00789248669729	0.149281897799	0.250022749811	0.207346989352	0.00765577046419	0.163327216349	1.1890966987	2.12217920898	-0.0585276677448	0.104681045463	-0.253817178297	-0.581867759721	-0.0648514045796	0.104100496877	-0.602387288163	-0.071288187284	-0.12502936705	0.134387886907	0.228990819542	0.0485430542397	-0.087713952434	0.14045062437	-0.442023450621	0.0488764656788	-0.0015360089977	0.102412741314	0.170431603773	-0.356880638718	0.0421225111725	0.115469119794	0.819349862401	0.121401519992	-0.0280948286688	0.112200958902	0.186140052772	-1.03315935713	0.0193029002035	0.109141905418	0.325399842254	0.0860145018433	0.00658772979027	0.00143985753979	-0.260019948219	-1.19330329507	0.422466077303	0.0955988401892	0.373968487945	-1.19330329507	T0000019_ch2_003.wav	hfm
-12.6482643733	0.63591437089	0.832622529454	1.04159753873	-0.0547000870936	0.476973081897	1.41174997279	0.721757559721	0.092295904389	0.146434371312	0.609630860906	-0.51259577664	0.101063248799	0.0972371509934	0.158450344195	-0.908125607368	0.0130097130542	0.136181990741	-0.70387035075	0.225096850683	0.0814828069987	0.118957209037	0.66993926552	2.58677616574	0.0209505981719	0.140169584151	-0.498011691444	0.613554349592	-0.0140825430622	0.131462664814	-0.326939768013	-0.330194781517	0.0487229460837	0.102349817738	0.188141240056	-0.51022127536	0.00528721018275	0.12999464976	0.596638565522	-0.968478365291	-0.0111358882956	0.113015849573	-0.00443046224924	-0.49210698261	0.0563813032055	0.119018668649	0.169931264447	-0.513425942721	0.0084302453453	0.0045102192492	1.62423550686	1.27388185658	0.427532327586	0.11639752008	-0.653102949002	1.27388185658	T0000020_ch2_004.wav	hfm
-12.7932966724	0.323055951504	-0.265081891947	1.49608242402	-0.149683860701	0.322148500169	0.597406281468	-0.217641457746	0.0756185933486	0.143009891212	0.550742568602	-0.403351425646	-0.0836409539751	0.168870763985	-0.0382427047273	-1.0906221777	0.0319480377945	0.127953644488	-0.0260427332024	-0.942857035399	0.157127870553	0.117025133817	0.203115425481	-0.421743952071	-0.112915419503	0.146391631566	-0.140908532926	-0.579356788222	-0.0190272587687	0.188151301168	-0.248070106342	-0.624908354936	-0.0623507643694	0.124186566454	-0.253330379106	-0.373867513147	0.0601160842539	0.0930951646459	0.348157370581	0.851893284092	0.034275744405	0.176184155644	-0.1263675355	-0.381275077001	-0.0325788038248	0.133038076951	-0.556634218393	0.212713275195	0.00826705317383	0.00197634349743	0.947007973208	0.373605841965	0.407156808036	0.119113442979	0.0168416634185	0.373605841965	T0000020_ch2_009.wav	hfm
-11.2618663326	1.56206299594	1.79972737972	4.16706817128	0.621016073955	0.603096806012	0.0397909238026	-1.2985973705	0.0266709456636	0.149351465224	-0.108210421694	-0.437845741069	0.144910361645	0.162924487709	-0.224678915504	3.04363788176	0.109946454532	0.165402829077	-1.36541892602	6.33549849686	0.149429934145	0.150320532378	-0.248333648811	-0.0370461497914	0.0617167172266	0.151114491018	0.68328547981	2.29322122055	-0.0336304090809	0.131946104665	0.371097700949	0.300359103053	0.0516345573518	0.126813583065	-0.131741557304	0.37934312151	0.0304028182612	0.140108419884	0.262577212102	-0.66643570737	-0.0722612704319	0.13893891115	-0.185174505603	-0.302408433645	0.0603546044142	0.147249224512	0.307800024179	0.050760737455	0.0299896867463	0.0442395146844	3.84307622656	15.2298908323	0.280531939338	0.108631797663	0.749086518809	15.2298908323	T0000021_ch2_001.wav	hfm
-11.4902285877	1.43373000416	0.925468206032	0.317848281273	0.302737003928	0.534453316085	0.325679659578	-0.710737558863	0.0423812786658	0.251981706092	0.711151370687	3.13172270042	0.140898104439	0.220904946766	1.00023630758	0.778002017992	0.10329102618	0.164514428473	1.00405263124	3.42682594144	0.197608013229	0.217356728529	0.765799785036	0.528072329578	-0.025681880763	0.152584961157	-0.730076934585	1.26630235426	-0.0925438110902	0.18063393505	-0.560096829625	0.0132053263018	0.0143767734994	0.132994307149	-0.283279206564	-0.12586911477	0.12338742352	0.190782050578	0.509712201977	-0.461109117618	-0.0098421667873	0.1490173864	-0.538173374504	1.27323529157	0.109108692754	0.154131177312	0.23396474288	-0.251701240114	0.0211533161453	0.0163156057489	0.946273833766	-0.113930921516	0.341123710558	0.117182524571	0.0734768402938	-0.113930921516	T0000022_ch2_001 copy.wav	hfm
-11.1090595552	1.40908367627	0.677471371394	0.149243067554	0.455897985987	0.508643304241	-0.0629225046506	-0.34042871233	0.0617649479432	0.274989892879	0.543719233263	2.32481256348	0.181326781913	0.230814228344	0.743505892249	0.21555564958	0.123497483295	0.164613690861	0.979035209238	3.88419477101	0.234408912118	0.220817308131	0.698170506254	0.270388315089	-0.0308435842578	0.15833554164	-0.802051764775	1.29621626484	-0.120651206707	0.189557586004	-0.364335280039	-0.436731900878	0.0277961136303	0.139372265334	-0.516593466196	-0.0409442225998	0.167051957877	0.189933326594	0.268458031576	-0.652159011568	-0.0274518330226	0.154054611117	-0.508345714249	1.10878297935	0.135033250835	0.154369852401	0.0844898836073	-0.189502434849	0.0253867048665	0.0161897556133	0.664507032359	-0.48053239704	0.300524902344	0.100181194151	0.31755683709	-0.48053239704	T0000022_ch2_001.wav	hfm
-13.1191072658	0.295805655939	-1.26564782945	4.06094229705	-0.229999243161	0.239343979382	0.313827951028	-0.314601718168	0.127019404319	0.112250829673	0.302856223968	-0.236416591885	-0.0435875136551	0.12602059566	-0.919451799381	0.0956431587746	-0.0277580134391	0.122945516816	-0.277894430154	-0.775910183654	-0.116524576511	0.120726998838	0.35772858098	-0.141109062445	-0.0649262562205	0.145236077238	-0.0135721355353	-1.05456779384	-0.00817145991783	0.126675782144	-0.080843505842	-1.00017239316	-0.00874478408655	0.122820437725	0.364175187966	-0.0561784865351	0.0481834222795	0.135648918316	-0.0686805313062	-0.615229332306	-0.00919272455526	0.139637463824	-0.446938224222	0.520537539971	0.0234973653508	0.116546117752	0.300628997819	0.501475496693	0.00601684281943	0.000872959266025	-0.0032044702988	-0.0306154187387	0.48203125	0.0800986063747	-1.00819149363	-0.0306154187387	T0000025_ch2_005.wav	hfm
-11.5601971849	1.12987061119	1.17836805606	1.28039234169	0.445148858406	0.699765888739	-0.330026001218	-0.217400939604	0.0844346774773	0.217280820072	-0.736922899487	4.0845385976	0.177196754997	0.182752066109	1.28867512127	2.90464636471	0.0795946452682	0.221073438668	-1.41541503926	2.34031531504	0.14828264716	0.159617614428	-1.39325810731	5.54519734718	0.0086644841878	0.127052778263	-0.494993158715	1.06117504867	-0.00630866552082	0.160316676782	0.563812180982	1.10715752416	0.0355125240032	0.155962886648	-0.789700744824	2.24373931501	0.0515479748347	0.134081583889	-0.000956015765825	0.885787598155	-0.0289197517665	0.137624571975	-0.264540793366	-0.101449047661	0.0979545993968	0.117725944409	0.30401033236	-0.519678677594	0.0207625501472	0.0163444292354	1.78948885688	2.93190698331	0.313681520062	0.129505364781	1.07294839652	2.93190698331	T0000030_ch2_001.wav	hfm
-12.7670703677	0.4808812109	0.872539335158	1.03145664438	-0.0568128742946	0.542069534863	0.301323940102	-0.250208386191	0.201694270136	0.247943836339	0.9859062222	0.695979430379	-0.0438561846367	0.206255035519	-0.789106039986	0.701870453769	0.0624378586243	0.177381077357	0.631224331772	0.574301987492	-0.025452217676	0.195153762659	-0.335456569204	1.9527309736	-0.150892195212	0.193043734107	0.539312005053	0.128171519424	-0.0277059102969	0.158909451633	0.0857395760063	0.363426403243	-0.0142947075028	0.136430196548	-0.735736259128	1.84397991548	0.035632732506	0.143038893009	0.403580455659	1.94666445185	-0.0577914518346	0.16086964691	-0.724323606844	2.13411466599	0.0399540099207	0.152949515587	0.368433503995	-0.275830183346	0.0112674203635	0.00678996965567	1.70506754593	2.71116160839	0.414742606027	0.170291884353	0.86067241447	2.71116160839	T0000037_ch2_001.wav	hfm
-12.5894464179	0.68692582743	0.87403949284	0.786677125047	0.142938545932	0.300601963544	0.758085289447	0.647134470447	0.0985168903704	0.175270067796	-0.242061656504	1.15840775382	0.038468158568	0.16965150744	0.202017484783	0.812659656551	0.0428780231748	0.155834520481	0.593446698919	0.448466974483	-0.0154784785484	0.163799469504	-0.0436366237734	0.730645304898	-0.14326358239	0.14049849721	-0.231940387369	-0.571830418116	-0.0750080056229	0.122176454971	0.171671843683	0.4656885092	-0.0217527210272	0.148839697409	0.268350050797	1.66336071539	-0.00162293160767	0.125922956976	-0.274640086827	-0.19422100543	-0.0421776602177	0.120812945081	-0.671717953065	0.846257230827	0.0176845341501	0.0973363114451	-0.0229339452717	0.312696407131	0.00907311416385	0.00375614679509	1.16163597165	0.314323491994	0.36778714364	0.0673530731439	-0.234526300687	0.314323491994	T0000037_ch2_002.wav	hfm
-12.7020010882	0.483945766896	-0.0534288542602	0.379952183926	-0.1080851308	0.475184388476	-0.323098962357	-0.362431173668	0.0572409229009	0.318428559868	-2.46331340488	9.00482703387	0.0576737307595	0.259698525261	1.92447623149	6.13668916911	-0.00697638512453	0.271130265465	-0.855817448645	3.99151774737	0.0749194515339	0.23087176359	1.07283618288	1.77411342304	-0.176978309848	0.186455166425	-0.122725978727	0.269386432803	-0.0407599194183	0.186268138312	-0.438656898094	2.7554835206	0.0602758687842	0.17028028844	0.512771404449	2.48465303958	0.0100307618609	0.153093796933	-0.0829638449372	0.0442474600674	-0.0214860521465	0.134145618563	-0.250983005119	0.389561966131	0.0542986695205	0.133021092598	0.03181187361	-0.356065665318	0.00979740236269	0.00389980335936	1.16737192339	0.907218433068	0.407061688312	0.113153521045	0.242931447693	0.907218433068	T0000037_ch2_004.wav	hfm
-12.2500585904	0.906852250189	0.598478726304	-0.354216728636	0.0474442337148	0.443838089475	1.37149414264	1.87852580004	0.1332287511	0.214167791076	0.15955699683	-0.646576071219	-0.177576815073	0.23933797476	-0.393499399336	-0.453041234549	-0.0630396599676	0.281588988432	-0.891685791742	1.21744522872	0.0519553525247	0.239386856434	0.0602410384481	-0.0600534873387	-0.0974197531405	0.17904332595	-0.377722091271	0.065334693683	0.0700289795513	0.217484848513	0.490841393774	0.669805525162	-0.0743770484617	0.278067805529	0.651791160937	2.84208209918	0.0703652302873	0.184758035519	0.597899531488	-0.245709930829	0.0110740722505	0.135341910533	0.169553571822	-0.647187392968	0.0393076351148	0.16897058312	-0.0176808015091	-0.133042408801	0.0160256589491	0.0141157075067	2.47313030203	6.62819908327	0.358419215426	0.114450509888	0.185526850925	6.62819908327	T0000047_ch2_001.wav	hfm
-12.8767572616	0.212089854202	-1.15242520627	2.74389039912	-0.240908696041	0.1159269656	0.212941512261	0.00313085800493	0.0492747059919	0.105613534139	-0.168667962967	-1.33852940796	0.0711315566279	0.129085944713	-0.120347126069	-0.358620732586	0.0205907981501	0.124665229478	-0.220543650269	-1.20415494132	0.0721684373925	0.155815844238	0.857669616688	0.930194503073	0.0114547963298	0.113457127408	0.386547722975	-0.698160173414	0.0626400059934	0.125777901411	-0.548734851105	-0.42423940587	0.0336061900043	0.156568242062	0.801612498902	1.25013214138	0.0289277097011	0.142727930002	-1.149605157	2.26802462106	-0.0264022495328	0.0913484013475	-0.952992074171	0.640346190716	0.0448563731134	0.116859795245	0.331243048982	-0.776291430256	0.00608763021184	0.000662569345739	0.934795560246	0.107683123483	0.494268002717	0.0697650651039	-2.85229848579	0.107683123483	T0000048_ch2_008.wav	hfm
-12.4784497558	0.742202455242	0.693737191298	-0.921342142701	0.345189146939	0.5691667091	0.607417428099	-1.19989388753	0.0835583671285	0.120364943424	-0.0428541777966	-0.629876403814	-0.0234008741683	0.169449602137	0.585149167419	0.105226699177	-0.115778779571	0.188440620586	-0.387678829186	-0.841789263225	-0.114586567513	0.113095022043	-0.277803550847	-0.826041649177	-0.116960480003	0.148503376035	-0.536348947427	0.246806144726	-0.136585555068	0.159690489339	-0.39742055815	-0.203919216908	-0.00992141922923	0.122796781173	-0.24531960818	0.179064952156	0.023584612437	0.123935582028	0.658784468889	1.31157047674	-0.0781339941295	0.139415810621	-0.303902678753	-0.192502840742	0.0591915758442	0.11465162755	0.178973826326	-0.325483025924	0.0138953183712	0.0108719843265	1.08991254243	-0.145759418245	0.34753999256	0.131340387129	-0.4635245777	-0.145759418245	T0000050_ch2_001 copy.wav	hfm
-11.0415801195	1.51785666401	0.69896758487	-0.346175311187	0.555711915133	0.610059706349	0.422932147096	-0.841536722505	0.236010005793	0.223576023817	-0.151240824314	0.471918110736	0.0152220367192	0.246711786147	-1.85901883993	6.06066519164	0.0480103050945	0.20354405822	0.894676100728	3.04972765432	0.121710042828	0.229732023754	1.02624861486	2.55279782403	-0.162806840644	0.217053601096	-1.32617532551	2.63716806032	0.0517114000384	0.178781397205	0.265228789376	0.386700665964	-0.00776908099645	0.18465392673	0.537958913803	1.63503759943	-0.070571037991	0.170168571137	-0.319026891234	0.492075639961	0.0310350081798	0.141391354397	0.138963064857	0.525359924944	-0.0128375313359	0.128261798357	-0.00684429164354	-0.320396877141	0.0222131426018	0.0155412259482	0.875062016618	-0.419528051923	0.328164859694	0.108044276376	0.263975154728	-0.419528051923	T0000050_ch2_001.wav	hfm
